F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Comparable<String>,F16-Comparable<Boolean>,F16-Map<String String>,F16-List<ObjectName>,F16-SkipResult,F16-Object,F16-PreparedStatement,F16-NA,F16-void,F16-byte[],F16-int,F16-MimePartDataSource,F16-boolean,F16-Comparable<Date>,F16-GSSCredential,F16-String,F16-Method,F16-KeyManager[],F16-JspApplicationContext,F16-Void,F3-NA,F3-Session,F3-Integer,F3-PooledConnectionAndInfo,F3-Class<?>[],F3-InputStream,F3-ELContext,F3-byte[],F3-MappedHost[],F3-Object,F3-boolean,F3-Object[],F3-key.getSql(),F3-String,F3-long,F3-Reader,F3-int,F3-URL,F3-String[],F3-ObjectName,F7--,F7-&=,F7-++,F7-|=,F7-+=,F7-&,F7-NA,F7-+,F12-long,F12-int,F12-HashMap<String Method>,F12-NA,F12-AtomicInteger,F12-TemplatePathMatchComparator,F12-boolean,F12-byte[],F12-Comparator<Session>,F17-static,F17-static-final,F17-final,F17-NA,F2-StringBuilder,F2-InstanceKeyDataSource,F2-ELParser,F2-NA,F2-SimpleCharStream,F2-ByteArrayOutputStream,F2-MBeanServer,F2-Properties,F2-Object,F2-Connection,F2-String,F2-JDBCStore,F2-AccessibleObject,F2-CharArrayWriter,F2-Class<>,F2-Long,F2-System,F2-Map<String LockRecord>,F2-Statement,F2-File,F6-NA,F6-java.lang.Long,F6-org.apache.jasper.compiler.JspConfig.JspProperty,F6-java.io.InputStreamReader,F6-org.apache.catalina.startup.FailedContext,F6-java.io.FileInputStream,F6-org.apache.el.parser.Token,F6-java.io.PrintStream,F6-java.net.URL,F6-java.lang.Float,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.tomcat.jni.Library,F6-java.util.Date,F6-java.lang.Double,F6-java.lang.Throwable,F6-java.io.BufferedReader,F6-org.apache.el.parser.PropertyNotFoundException,F13-private,F13-NA,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-invoke,F1-ReInit,F1-delete,F1-NA,F1-jj_ntk,F1-prepareStatement,F1-jj_consume_token,F1-getString,F1-setAccessible,F1-getBytes,F1-longValue,F1-get,F1-append,F1-getConnection,F1-equals,F1-openNodeScope,F1-put,F1-currentTimeMillis,F1-toString,F1-list,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.util.logging.Logger,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.lang.Number,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-javax.management.MBeanFeatureInfo,F5-java.io.OutputStream,F5-java.lang.Exception,F9-header,F9-cluster,F9-password,F9-encoding,F9-displayName,F9-username,F9-accessed,F9-sessionIdCol,F9-sessionAppCol,F9-locks,F9-attribute,F9-lastAccess,F9-size,F9-servletClass,F9-jaasConfiguration,F9-NA,F9-wrapper,F9-uniqueId,F9-membershipService,F9-message,F10-NA,F10-true,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-Integer,F4-boolean,F4-Constructor,F4-long,F4-E,F4-PreparedStatement,F4-LockRecord,F4-Token,F4-Connection,F4-Object,F4-byte[],F4-File,F4-void,F4-StringBuilder,F4-String,F4-int,F4-CharArrayWriter,F4-Method,F8-AccessLogValve,F8-StandardContext,F8-StandardWrapper,F8-AbstractCatalinaTask,F8-ResultSetProxy,F8-GatherState<A>,F8-StatementEntry,F8-MapMessage,F8-JAASRealm,F8-HostManagerServlet,F8-SingleSignOnEntry,F8-ContextService,F8-ChannelData,F8-CoordinationEvent,F8-JDBCStore,F8-NA,F8-FaultyMember,F8-ObjectReader,F8-ChannelCoordinator,F8-ResponseHeaderElement,F11-START_DATA,F11-INSTANCE,F11-type,F11-fnmap,F11-NA,F11-serialVersionUID,F11-comparator,F11-submittedCount,F11-hasHashCode,F11-hashCode,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-mturk@apache.org,F71-jboynes@apache.org,F71-fschumacher@apache.org,F71-remm@apache.org,F71-fhanik@apache.org,F71-kfujino@apache.org,F71-funkman@apache.org,F71-costin@apache.org,F71-kkolinko@apache.org,F71-jhook@apache.org,F71-markt@apache.org,F71-timw@apache.org,F71-billbarker@apache.org,F71-jfclere@apache.org,F71-rjung@apache.org,F71-pero@apache.org,F71-schultz@apache.org,F71-violetagg@apache.org,F71-markt@apache.org =  markt = Mark Emlyn David Thomas markt@apache.org@apache.org,F71-slaurent@apache.org,F74,F73,F84,F146,label
5525,org/apache/tomcat/dbcp/pool2/impl,org/apache/tomcat/dbcp/pool2/impl/GenericObjectPool.java,326,TRUE,83,36,574,1,24,399,16,37,0.724319579,598,450,0.752508361,0.879518072,20,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,2,STYLE,0.011149826,UCF_USELESS_CONTROL_FLOW,20,3,1,0.009376724,0.001103144,5.52E-04,-1,0.125,0.003645833,0.238095238,0.212761411,-0.75,0.012543554,0.069686411,0.212761411,0.058823529,0,5,2171,326,5525,9,0,1,4,5,14,0.017866636,26,20,2,48,0,6,0,0.057655116,0,2001,0,202,7,0,2210,1799,0.0603343,1402,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4755,17995,58,3411,open
5525,org/apache/tomcat/dbcp/pool2/impl,org/apache/tomcat/dbcp/pool2/impl/SoftReferenceObjectPool.java,326,TRUE,29,14,574,1,0,399,7,37,0.6875,219,182,0.831050228,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,2,BAD_PRACTICE,0.03902439,DE_MIGHT_IGNORE,19,3,1,0.009376724,0.001103144,5.52E-04,1,0.446428571,0.007971939,0.307692308,0.616315176,-0.107142857,0.011149826,0.046689895,0.616315176,0.058823529,1,3,2171,326,5525,9,0.007017544,1,4,5,14,0.017866636,1,3,0,4,1,-2,1,0.004824561,2,2001,0,202,7,0,2210,1799,0.0603343,58,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3411,17995,58,3411,close
5525,org/apache/tomcat/dbcp/pool2/impl,org/apache/tomcat/dbcp/pool2/impl/SoftReferenceObjectPool.java,326,TRUE,34,14,574,1,0,399,8,37,0.513888889,219,182,0.831050228,1,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,2,BAD_PRACTICE,0.03902439,DE_MIGHT_IGNORE,19,3,1,0.009376724,0.001103144,5.52E-04,1,0.446428571,0.007971939,0.307692308,0.616315176,-0.107142857,0.011149826,0.046689895,0.616315176,0.058823529,1,3,2171,326,5525,9,0.007017544,1,4,5,14,0.017866636,1,3,0,4,1,-2,1,0.004824561,2,2001,0,202,7,0,2210,1799,0.0603343,58,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3411,17995,58,3411,close
14603,org/apache/tomcat/jdbc/naming,org/apache/tomcat/jdbc/naming/GenericNamingResourcesFactory.java,1929,TRUE,109,3,119,1,28,3,27,1,0.525641026,166,42,0.253012048,0.201834862,70,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,PERFORMANCE,0.037630662,DM_NUMBER_CTOR,18,2,2,0.001103144,0.001103144,0.001103144,-1,0.907407407,0.0052512,0.623595506,0.342618199,0.814814815,0.059930314,0.020905923,0.342618199,-1,-1,10,11249,1929,14603,0,0,0,0,0,0,0,182,179,1,362,0,3,0,0.270172979,0,182,0,179,1,0,362,3,0.270172979,1692,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5045,17995,1692,5045,open
14603,org/apache/tomcat/jdbc/naming,org/apache/tomcat/jdbc/naming/GenericNamingResourcesFactory.java,1929,TRUE,109,3,119,1,32,3,27,1,0.55982906,166,42,0.253012048,0.275229358,70,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,PERFORMANCE,0.037630662,DM_NUMBER_CTOR,18,2,2,0.001103144,0.001103144,0.001103144,-1,0.907407407,0.0052512,0.623595506,0.342618199,0.814814815,0.059930314,0.020905923,0.342618199,-1,-1,10,11249,1929,14603,0,0,0,0,0,0,0,182,179,1,362,0,3,0,0.270172979,0,182,0,179,1,0,362,3,0.270172979,1692,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5045,17995,1692,5045,open
14727,org/apache/tomcat/jdbc/pool,org/apache/tomcat/jdbc/pool/ConnectionPool.java,1954,TRUE,77,45,1117,5,0,560,17,30,0.368070953,841,396,0.470868014,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,39,11,BAD_PRACTICE,0.03902439,DE_MIGHT_IGNORE,19,3,2,0.021511307,0.006067292,0.001103144,-1,0.446428571,0.007971939,0.307692308,0.616315176,-0.107142857,0.011149826,0.046689895,0.616315176,-0.743589744,-0.818181818,57,11854,2070,15208,3,0,0,3,0,6,8.88E-04,1033,1851,78,2962,0,-818,0,0.230042962,0,3993,0,8849,1013,0,13855,-4856,0.141470686,1692,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5045,17995,58,3411,open
14727,org/apache/tomcat/jdbc/pool,org/apache/tomcat/jdbc/pool/ConnectionPool.java,1954,TRUE,62,45,1117,5,16,560,16,30,0.604582409,841,396,0.470868014,0.951612903,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,39,11,STYLE,0.004181185,DLS_DEAD_LOCAL_STORE_OF_NULL,20,3,2,0.021511307,0.006067292,0.001103144,-1,0,0,0.238095238,0.212761411,-1,0.012543554,0.069686411,0.212761411,-0.743589744,-0.818181818,118,12830,2350,16184,3,0,0,3,0,6,8.88E-04,1033,1851,78,2962,0,-818,0,0.230042962,0,3993,0,8849,1013,0,13855,-4856,0.141470686,1692,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,5045,17995,58,3411,open
14727,org/apache/tomcat/jdbc/pool,org/apache/tomcat/jdbc/pool/ConnectionPool.java,1954,TRUE,12,45,1117,5,12,560,3,30,0.789356984,841,396,0.470868014,0.75,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,39,11,I18N,0.036236934,DM_DEFAULT_ENCODING,19,1,2,0.021511307,0.006067292,0.001103144,-1,0.230769231,0.177514793,0.230769231,0,-0.538461538,6.97E-04,0.007665505,0,-0.743589744,-0.818181818,118,12830,2350,16184,3,0,0,3,0,6,8.88E-04,1033,1851,78,2962,0,-818,0,0.230042962,0,3993,0,8849,1013,0,13855,-4856,0.141470686,1692,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,5045,17995,58,3411,open
14727,org/apache/tomcat/jdbc/pool,org/apache/tomcat/jdbc/pool/ConnectionPool.java,1954,TRUE,12,45,1117,5,12,560,3,30,0.787878788,841,396,0.470868014,0.583333333,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,39,11,I18N,0.036236934,DM_DEFAULT_ENCODING,19,1,2,0.021511307,0.006067292,0.001103144,-1,0.230769231,0.177514793,0.230769231,0,-0.538461538,6.97E-04,0.007665505,0,-0.743589744,-0.818181818,118,12830,2350,16184,3,0,0,3,0,6,8.88E-04,1033,1851,78,2962,0,-818,0,0.230042962,0,3993,0,8849,1013,0,13855,-4856,0.141470686,1692,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,5045,17995,58,3411,open
14727,org/apache/tomcat/jdbc/pool,org/apache/tomcat/jdbc/pool/ConnectionPool.java,1954,TRUE,37,45,1117,5,0,560,9,30,0.69992609,841,396,0.470868014,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,39,11,STYLE,0.008362369,ICAST_INTEGER_MULTIPLY_CAST_TO_LONG,20,3,1,0.021511307,0.006067292,5.52E-04,1,0.416666667,0.008101852,0.238095238,0.212761411,-0.166666667,0.012543554,0.069686411,0.212761411,-0.743589744,-0.818181818,53,11461,1964,14815,3,0,0,3,0,6,8.88E-04,1033,1851,78,2962,0,-818,0,0.230042962,0,3993,0,8849,1013,0,13855,-4856,0.141470686,1692,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5045,17995,58,3411,close
14727,org/apache/tomcat/jdbc/pool,org/apache/tomcat/jdbc/pool/ConnectionPool.java,1954,TRUE,0,45,1117,5,0,560,1,30,0.116038433,841,396,0.470868014,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,39,11,STYLE,0.050174216,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,2,0.021511307,0.006067292,0.001103144,-1,0.472222222,0.008307613,0.238095238,0.212761411,-0.055555556,0.012543554,0.069686411,0.212761411,-0.743589744,-0.818181818,95,12652,2317,16006,3,0,0,3,0,6,8.88E-04,1033,1851,78,2962,0,-818,0,0.230042962,0,3993,0,8849,1013,0,13855,-4856,0.141470686,1692,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5045,17995,58,3411,open
14727,org/apache/tomcat/jdbc/pool,org/apache/tomcat/jdbc/pool/ConnectionPool.java,1954,TRUE,41,45,1117,5,0,560,14,30,0.298595713,841,396,0.470868014,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,39,11,STYLE,0.056445993,REC_CATCH_EXCEPTION,20,3,1,0.021511307,0.006067292,5.52E-04,-1,0.148148148,0.004206676,0.238095238,0.212761411,-0.703703704,0.012543554,0.069686411,0.212761411,-0.743589744,-0.818181818,118,12830,2350,16184,3,0,0,3,0,6,8.88E-04,1033,1851,78,2962,0,-818,0,0.230042962,0,3993,0,8849,1013,0,13855,-4856,0.141470686,1692,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,5045,17995,58,3411,open
14727,org/apache/tomcat/jdbc/pool,org/apache/tomcat/jdbc/pool/ConnectionPool.java,1954,TRUE,77,45,1117,5,0,560,17,30,0.347376201,841,396,0.470868014,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,39,11,STYLE,0.056445993,REC_CATCH_EXCEPTION,20,3,2,0.021511307,0.006067292,0.001103144,-1,0.148148148,0.004206676,0.238095238,0.212761411,-0.703703704,0.012543554,0.069686411,0.212761411,-0.743589744,-0.818181818,118,12830,2350,16184,3,0,0,3,0,6,8.88E-04,1033,1851,78,2962,0,-818,0,0.230042962,0,3993,0,8849,1013,0,13855,-4856,0.141470686,1692,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,5045,17995,58,3411,open
14727,org/apache/tomcat/jdbc/pool,org/apache/tomcat/jdbc/pool/ConnectionPool.java,1954,TRUE,90,45,1117,5,0,560,13,30,0.233185514,841,396,0.470868014,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,39,11,STYLE,0.056445993,REC_CATCH_EXCEPTION,20,3,1,0.021511307,0.006067292,5.52E-04,-1,0.148148148,0.004206676,0.238095238,0.212761411,-0.703703704,0.012543554,0.069686411,0.212761411,-0.743589744,-0.818181818,118,12830,2350,16184,3,0,0,3,0,6,8.88E-04,1033,1851,78,2962,0,-818,0,0.230042962,0,3993,0,8849,1013,0,13855,-4856,0.141470686,1692,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,5045,17995,58,3411,open
