F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Object,F16-NA,F16-void,F16-int,F16-URL,F16-boolean,F16-URL[],F16-String,F16-Manifest,F16-Reader,F16-PrintStream,F16-File,F16-DateFormat,F3-NA,F3-Class,F3-Long,F3-PrintStream,F3-File,F3-Project,F3-byte[],F3-null,F3-boolean,F3-Object,F3-FileInputStream,F3-FileOutputStream,F3-char,F3-nestedTask.getTaskName(),F3-String,F3-long,F3-int,F3-Project.MSG_DEBUG,F3-Path,F3-Locale,F7--,F7-/,F7-&=,F7-++,F7-+=,F7-NA,F7-*,F7-+,F12-long,F12-int,F12-Object,F12-NA,F12-boolean,F12-Vector,F12-Method,F12-String,F12-AssertionFailedError,F12-HandlerType,F12-URL,F12-Reference,F12-File,F12-FileUtils,F12-ArrayList,F12-UnparseableExtraFieldData,F12-Union,F12-Path,F12-LinkedHashMap,F12-MailMessage,F17-final,F17-static,F17-static-final,F17-NA,F2-AbstractFileSetTest,F2-Document,F2-Process,F2-NA,F2-StringBuffer,F2-DateFormatFactory,F2-Vector,F2-Properties,F2-Math,F2-Object,F2-String,F2-Iterator,F2-Map,F2-Hashtable,F2-System,F2-List,F2-MockProject,F2-OutputStream,F2-Enumeration,F2-File,F6-java.io.ByteArrayOutputStream,F6-java.io.BufferedWriter,F6-org.apache.tools.zip.ZipLong,F6-NA,F6-java.lang.Long,F6-java.io.InputStreamReader,F6-java.util.Vector,F6-java.io.FileInputStream,F6-java.util.Properties,F6-java.io.PrintStream,F6-java.io.ByteArrayInputStream,F6-org.apache.tools.ant.util.LayoutPreservingProperties,F6-java.lang.Integer,F6-org.apache.tools.ant.types.PatternSet,F6-java.io.FileReader,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuffer,F6-org.apache.tools.ant.types.Path,F6-java.io.BufferedReader,F13-private,F13-NA,F13-protected,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F1-delete,F1-NA,F1-next,F1-iterator,F1-assertEquals,F1-getInstance,F1-get,F1-indexOf,F1-listFiles,F1-equals,F1-toLowerCase,F1-getProperty,F1-resolveFile,F1-load,F1-createTempFile,F1-log,F1-mkdirs,F1-list,F1-getInputStream,F1-assertTrue,F5-java.util.AbstractMap,F5-DataType,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-Task,F5-java.io.OutputStreamWriter,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.io.FilterInputStream,F5-java.io.InputStreamReader,F5-java.lang.Number,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-EnumeratedAttribute,F5-java.util.HashMap,F9-anonymousSchema,F9-ignoreSystemclasses,F9-uname,F9-forceOverwrite,F9-replyto,F9-extDirs,F9-key,F9-keys,F9-method,F9-todir,F9-genericJarSuffix,F9-dateTime,F9-trim,F9-NA,F9-out,F9-className,F9-path,F9-nowarn,F9-buildfile,F9-dir,F10-NA,F10-true,F19-NA,F19-abstract,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-boolean,F4-InputStream,F4-File[],F4-long,F4-StringBuffer,F4-AbstractFileSet,F4-Enumeration,F4-DateFormat,F4-Node,F4-Object,F4-byte[],F4-File,F4-Element,F4-void,F4-String,F4-int,F4-Iterator,F4-SecurityManager,F8-PropertyChecker,F8-ManifestClassPath,F8-AbstractCvsTask,F8-BFT,F8-Checksum,F8-Touch,F8-Execute,F8-EjbJar,F8-JDBCTask,F8-DirectoryScanner,F8-SchemaValidate,F8-MailMessage,F8-MethodAndObject,F8-Rmic,F8-Available,F8-NA,F8-ReferenceChecker,F8-AbstractFileSet,F8-AntTypeDefinition,F8-Javac,F11-msg,F11-description,F11-nested,F11-NA,F11-refid,F11-classname,F11-FILE_UTILS,F11-type,F11-error,F11-externalAttributes,F11-unparseableExtra,F11-extraFields,F11-ref,F11-platform,F11-unlessCond,F11-from,F11-name,F11-dir,F11-to,F11-selectorsList,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-kevj@apache.org,F71-dev-null@apache.org,F71-jskeet@apache.org,F71-donaldp@apache.org,F71-antoine@apache.org,F71-jkf@apache.org,F71-stevel@apache.org,F71-jglick@apache.org,F71-bodewig@apache.org,F71-stefano@apache.org,F71-umagesh@apache.org,F71-sbailliez@apache.org,F71-ehatcher@apache.org,F71-costin@apache.org,F71-rubys@apache.org,F71-peterreilly@apache.org,F71-hibou@apache.org,F71-conor@apache.org,F71-mbenson@apache.org,F71-jhm@apache.org,F74,F73,F84,F146,label
4713,org/apache/tools/ant/types/resources/selectors,org/apache/tools/ant/types/resources/selectors/Type.java,2048,TRUE,0,4,388,2,0,73,1,15,0.623853211,39,54,1.384615385,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,MALICIOUS_CODE,0.026823135,EI_EXPOSE_REP,18,2,1,0.001632653,8.16E-04,8.16E-04,-1,0.0625,0.008370536,0.229508197,0.174054841,-0.875,0,0.011735122,0.174054841,-1,-1,4,3679,2048,4713,0,0,0,0,0,0,0,57,5,0,62,0,52,0,0.002075498,0,623,0,27,0,0,650,596,0.048895086,709,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1744,13497,129,1163,0
5664,org/apache/tools/ant/types/selectors,org/apache/tools/ant/types/selectors/AbstractSelectorContainer.java,2221,TRUE,0,30,3123,1,5,405,1,58,0.104225352,170,147,0.864705882,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,2,STYLE,0.015926236,RI_REDUNDANT_INTERFACES,20,3,0,0.026938776,0.001632653,0,0,0.894736842,0.003139428,0.253298153,0.448765692,0.789473684,0.005867561,0.077954736,0.448765692,0.03030303,0,4,4630,2221,5664,1,0,0,11,-10,12,4.11E-04,304,6,0,310,0,298,0,0.187974865,0,8272,0,2699,179,0,11150,5573,0.046655218,963,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1998,13497,34,1068,1
5664,org/apache/tools/ant/types/selectors,org/apache/tools/ant/types/selectors/AbstractSelectorContainer.java,2221,TRUE,26,30,3123,1,9,405,7,58,0.297183099,170,147,0.864705882,0.205128205,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2,CORRECTNESS,0.003352892,RpC_REPEATED_CONDITIONAL_TEST,11,3,1,0.026938776,0.001632653,8.16E-04,-1,0.25,0.017045455,0.690265487,0.248692452,-0.5,0,0.065381391,0.248692452,0.03030303,0,4,4630,2221,5664,1,0,0,11,-10,12,4.11E-04,304,6,0,310,0,298,0,0.187974865,0,8272,0,2699,179,0,11150,5573,0.046655218,963,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1998,13497,34,1068,0
6363,org/apache/tools/ant/types/selectors,org/apache/tools/ant/types/selectors/BaseExtendSelector.java,2517,TRUE,3,4,3123,1,8,405,1,58,0.655172414,20,55,2.75,0.666666667,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,MALICIOUS_CODE,0.009220453,EI_EXPOSE_REP2,18,2,1,0.026938776,8.16E-04,8.16E-04,-1,0.090909091,0.011806375,0.229508197,0.174054841,-0.818181818,0,0.011735122,0.174054841,0.03030303,-1,11,7638,3167,8672,1,0,0,11,-10,12,4.11E-04,7,5,1,13,0,2,0,0.029975534,0,8272,0,2699,179,0,11150,5573,0.046655218,2315,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3350,13497,34,1068,0
8672,org/apache/tools/ant/types/selectors,org/apache/tools/ant/types/selectors/BaseSelectorContainer.java,3167,TRUE,28,31,3123,1,9,405,7,58,0.283045977,149,159,1.067114094,0.226190476,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,CORRECTNESS,0.003352892,RpC_REPEATED_CONDITIONAL_TEST,11,3,1,0.026938776,8.16E-04,8.16E-04,-1,0.25,0.017045455,0.690265487,0.248692452,-0.5,0,0.065381391,0.248692452,0.03030303,-1,18,7638,3167,8672,1,0,0,11,-10,12,4.11E-04,343,55,1,399,0,288,0,0.036171135,0,8272,0,2699,179,0,11150,5573,0.046655218,963,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1998,13497,34,1068,0
8641,org/apache/tools/ant/types/selectors,org/apache/tools/ant/types/selectors/BaseSelectorTest.java,3136,TRUE,0,16,3123,2,7,405,1,58,0.906574394,151,100,0.662251656,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3,CORRECTNESS,0.005029338,IJU_NO_TESTS,10,3,0,0.026938776,0.00244898,0,0,0.666666667,0.02020202,0.690265487,0.248692452,0.333333333,0,0.065381391,0.248692452,0.03030303,0.333333333,14,7607,3136,8641,1,0,0,11,-10,12,4.11E-04,243,298,1,542,0,-55,0,0.007302561,0,8272,0,2699,179,0,11150,5573,0.046655218,2618,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,3653,13497,34,1068,1
8641,org/apache/tools/ant/types/selectors,org/apache/tools/ant/types/selectors/BaseSelectorTest.java,3136,TRUE,0,16,3123,2,0,405,1,58,0.941176471,151,100,0.662251656,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3,CORRECTNESS,0.071248952,IJU_TEARDOWN_NO_SUPER,7,2,1,0.026938776,0.00244898,8.16E-04,-1,0.764705882,0.016357345,0.690265487,0.248692452,0.529411765,0,0.065381391,0.248692452,0.03030303,0.333333333,14,7607,3136,8641,1,0,0,11,-10,12,4.11E-04,243,298,1,542,0,-55,0,0.007302561,0,8272,0,2699,179,0,11150,5573,0.046655218,2618,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,3653,13497,34,1068,0
8641,org/apache/tools/ant/types/selectors,org/apache/tools/ant/types/selectors/BaseSelectorTest.java,3136,TRUE,0,16,3123,2,7,405,1,58,0.906574394,151,100,0.662251656,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3,PERFORMANCE,0.024308466,SIC_INNER_SHOULD_BE_STATIC,18,2,0,0.026938776,0.00244898,0,0,0.586206897,0.016171225,0.338842975,0.220970467,0.172413793,0.002514669,0.034367142,0.220970467,0.03030303,0.333333333,14,7607,3136,8641,1,0,0,11,-10,12,4.11E-04,243,298,1,542,0,-55,0,0.007302561,0,8272,0,2699,179,0,11150,5573,0.046655218,2618,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,3653,13497,34,1068,1
7611,org/apache/tools/ant/types/selectors,org/apache/tools/ant/types/selectors/ContainsRegexpSelector.java,2818,TRUE,40,10,3123,1,12,405,5,58,0.853881279,117,78,0.666666667,0.35,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,I18N,0.134953898,DM_DEFAULT_ENCODING,19,1,1,0.026938776,8.16E-04,8.16E-04,1,0.236024845,0.090158559,0.206521739,0.005440208,-0.527950311,8.38E-04,0.03101425,0.005440208,0.03030303,1,6,2606,1561,3640,1,0,0,11,-10,12,4.11E-04,228,14,11,253,0,214,0,0.105306507,0,8272,0,2699,179,0,11150,5573,0.046655218,128,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1162,13497,34,1068,1
7547,org/apache/tools/ant/types/selectors,org/apache/tools/ant/types/selectors/ContainsRegexpTest.java,2810,TRUE,0,3,3123,2,0,405,1,58,0.761904762,48,17,0.354166667,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3,CORRECTNESS,0.071248952,IJU_TEARDOWN_NO_SUPER,7,2,1,0.026938776,0.00244898,8.16E-04,1,0.764705882,0.016357345,0.690265487,0.248692452,0.529411765,0,0.065381391,0.248692452,0.03030303,1,7,6513,2810,7547,1,0,0,11,-10,12,4.11E-04,17,110,1,128,0,-93,0,0.001181648,0,8272,0,2699,179,0,11150,5573,0.046655218,2618,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3653,13497,34,1068,1
7547,org/apache/tools/ant/types/selectors,org/apache/tools/ant/types/selectors/ContainsRegexpTest.java,2810,TRUE,0,3,3123,2,0,405,1,58,0.886904762,48,17,0.354166667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3,STYLE,0.012573345,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,13,2,1,0.026938776,0.00244898,8.16E-04,1,0.133333333,0.003851852,0.253298153,0.448765692,-0.733333333,0.005867561,0.077954736,0.448765692,0.03030303,1,7,6513,2810,7547,1,0,0,11,-10,12,4.11E-04,17,110,1,128,0,-93,0,0.001181648,0,8272,0,2699,179,0,11150,5573,0.046655218,2618,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3653,13497,34,1068,1
7547,org/apache/tools/ant/types/selectors,org/apache/tools/ant/types/selectors/ContainsRegexpTest.java,2810,TRUE,0,3,3123,2,8,405,1,58,0.642857143,48,17,0.354166667,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3,PERFORMANCE,0.024308466,SIC_INNER_SHOULD_BE_STATIC,18,2,0,0.026938776,0.00244898,0,0,0.586206897,0.016171225,0.338842975,0.220970467,0.172413793,0.002514669,0.034367142,0.220970467,0.03030303,1,7,6513,2810,7547,1,0,0,11,-10,12,4.11E-04,17,110,1,128,0,-93,0,0.001181648,0,8272,0,2699,179,0,11150,5573,0.046655218,2618,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3653,13497,34,1068,1
8672,org/apache/tools/ant/types/selectors,org/apache/tools/ant/types/selectors/ContainsSelector.java,3167,TRUE,84,9,3123,1,16,405,15,58,0.869565217,109,78,0.71559633,0.19047619,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2,I18N,0.019279128,DM_CONVERT_CASE,20,3,2,0.026938776,0.001632653,0.001632653,0,0,0,0.206521739,0.005440208,-1,8.38E-04,0.03101425,0.005440208,0.03030303,0,18,7607,3136,8641,1,0,0,11,-10,12,4.11E-04,81,40,6,127,0,41,0,0.039190557,0,8272,0,2699,179,0,11150,5573,0.046655218,377,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1411,13497,34,1068,0
